# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1,mean_episode_return_2,loss_2,mean_episode_return_3,loss_3
41,1678563836.9890156,131200,0.028797244653105736,1.2348355054855347,-0.023594791069626808,1.2299365997314453,0.02959374152123928,1.2203192710876465,-0.024872614070773125,1.2076090574264526
42,1678563838.7183518,134400,0.024134647101163864,1.2061718702316284,-0.023594791069626808,1.2299365997314453,0.02959374152123928,1.2203192710876465,-0.024872614070773125,1.2076090574264526
43,1678563840.9388268,137600,0.024134647101163864,1.2061718702316284,-0.023594791069626808,1.2299365997314453,0.02422960288822651,1.218672752380371,-0.024872614070773125,1.2076090574264526
44,1678563853.8361027,140800,0.024134647101163864,1.2061718702316284,-0.023594791069626808,1.2299365997314453,0.02422960288822651,1.218672752380371,-0.019905319437384605,1.2000203132629395
45,1678563858.060931,144000,0.024134647101163864,1.2061718702316284,-0.018174324184656143,1.2198169231414795,0.02422960288822651,1.218672752380371,-0.019905319437384605,1.2000203132629395
46,1678563858.5194256,147200,0.01736564002931118,1.1837486028671265,-0.018174324184656143,1.2198169231414795,0.02422960288822651,1.218672752380371,-0.019905319437384605,1.2000203132629395
47,1678563859.6112647,150400,0.01736564002931118,1.1837486028671265,-0.018174324184656143,1.2198169231414795,0.016341926530003548,1.3864281177520752,-0.019905319437384605,1.2000203132629395
48,1678563871.4077702,153600,0.01736564002931118,1.1837486028671265,-0.018174324184656143,1.2198169231414795,0.016341926530003548,1.3864281177520752,-0.017019860446453094,1.2459396123886108
49,1678563874.5613906,156800,0.01736564002931118,1.1837486028671265,-0.01863306388258934,1.2149771451950073,0.016341926530003548,1.3864281177520752,-0.017019860446453094,1.2459396123886108
50,1678563875.2881348,160000,0.0177629254758358,1.2143688201904297,-0.01863306388258934,1.2149771451950073,0.016341926530003548,1.3864281177520752,-0.017019860446453094,1.2459396123886108
51,1678563875.9183788,163200,0.0177629254758358,1.2143688201904297,-0.01863306388258934,1.2149771451950073,0.017639990895986557,1.2589534521102905,-0.017019860446453094,1.2459396123886108
52,1678563888.2451823,166400,0.0177629254758358,1.2143688201904297,-0.01863306388258934,1.2149771451950073,0.017639990895986557,1.2589534521102905,-0.017531272023916245,1.1693660020828247
53,1678563891.3906295,169600,0.0177629254758358,1.2143688201904297,-0.019321313127875328,1.1933341026306152,0.017639990895986557,1.2589534521102905,-0.017531272023916245,1.1693660020828247
54,1678563892.509136,172800,0.0192128773778677,1.7453417778015137,-0.019321313127875328,1.1933341026306152,0.017639990895986557,1.2589534521102905,-0.017531272023916245,1.1693660020828247
55,1678563893.5600653,176000,0.0192128773778677,1.7453417778015137,-0.019321313127875328,1.1933341026306152,0.019490990787744522,1.1791330575942993,-0.017531272023916245,1.1693660020828247
56,1678563906.146227,179200,0.0192128773778677,1.7453417778015137,-0.019321313127875328,1.1933341026306152,0.019490990787744522,1.1791330575942993,-0.013940375298261642,1.2000843286514282
57,1678563909.2476134,182400,0.0192128773778677,1.7453417778015137,-0.014694135636091232,1.256574273109436,0.019490990787744522,1.1791330575942993,-0.013940375298261642,1.2000843286514282
58,1678563910.2004154,185600,0.014112576842308044,1.275191068649292,-0.014694135636091232,1.256574273109436,0.019490990787744522,1.1791330575942993,-0.013940375298261642,1.2000843286514282
59,1678563910.8558385,188800,0.014112576842308044,1.275191068649292,-0.014694135636091232,1.256574273109436,0.014126552268862724,1.240736961364746,-0.013940375298261642,1.2000843286514282
60,1678563921.9595938,192000,0.014112576842308044,1.275191068649292,-0.014694135636091232,1.256574273109436,0.014126552268862724,1.240736961364746,-0.01801198348402977,1.2230783700942993
61,1678563925.2568057,195200,0.014112576842308044,1.275191068649292,-0.017325667664408684,1.2746918201446533,0.014126552268862724,1.240736961364746,-0.01801198348402977,1.2230783700942993
62,1678563925.8137143,198400,0.017811693251132965,1.237682580947876,-0.017325667664408684,1.2746918201446533,0.014126552268862724,1.240736961364746,-0.01801198348402977,1.2230783700942993
63,1678563926.5682473,201600,0.017811693251132965,1.237682580947876,-0.017325667664408684,1.2746918201446533,0.018739335238933563,1.2577276229858398,-0.01801198348402977,1.2230783700942993
64,1678563936.0914946,204800,0.017811693251132965,1.237682580947876,-0.017325667664408684,1.2746918201446533,0.018739335238933563,1.2577276229858398,-0.02086697146296501,1.330960750579834
65,1678563940.0273237,208000,0.017811693251132965,1.237682580947876,-0.01904013380408287,1.1964362859725952,0.018739335238933563,1.2577276229858398,-0.02086697146296501,1.330960750579834
66,1678563940.7572815,211200,0.019210679456591606,1.221326470375061,-0.01904013380408287,1.1964362859725952,0.018739335238933563,1.2577276229858398,-0.02086697146296501,1.330960750579834
67,1678563941.7516253,214400,0.019210679456591606,1.221326470375061,-0.01904013380408287,1.1964362859725952,0.018560949712991714,1.3699274063110352,-0.02086697146296501,1.330960750579834
68,1678563950.5572147,217600,0.019210679456591606,1.221326470375061,-0.01904013380408287,1.1964362859725952,0.018560949712991714,1.3699274063110352,-0.013131330721080303,1.1942226886749268
69,1678563955.630397,220800,0.011619101278483868,1.2052061557769775,-0.01904013380408287,1.1964362859725952,0.018560949712991714,1.3699274063110352,-0.013131330721080303,1.1942226886749268
70,1678563955.7267084,224000,0.011619101278483868,1.2052061557769775,-0.011513550765812397,1.230059027671814,0.018560949712991714,1.3699274063110352,-0.013131330721080303,1.1942226886749268
71,1678563956.5768576,227200,0.011619101278483868,1.2052061557769775,-0.011513550765812397,1.230059027671814,0.011505689471960068,1.2547237873077393,-0.013131330721080303,1.1942226886749268
72,1678563966.4835086,230400,0.011619101278483868,1.2052061557769775,-0.011513550765812397,1.230059027671814,0.011505689471960068,1.2547237873077393,-0.008628955110907555,1.1852259635925293
73,1678563970.1197603,233600,0.007374592591077089,1.177079677581787,-0.011513550765812397,1.230059027671814,0.011505689471960068,1.2547237873077393,-0.008628955110907555,1.1852259635925293
74,1678563971.1820278,236800,0.007374592591077089,1.177079677581787,-0.006928555201739073,1.2919315099716187,0.011505689471960068,1.2547237873077393,-0.008628955110907555,1.1852259635925293
75,1678563971.8553357,240000,0.007374592591077089,1.177079677581787,-0.006928555201739073,1.2919315099716187,0.007372789550572634,1.2037353515625,-0.008628955110907555,1.1852259635925293
76,1678563981.5082731,243200,0.007374592591077089,1.177079677581787,-0.006928555201739073,1.2919315099716187,0.007372789550572634,1.2037353515625,-0.007494520395994186,1.174689769744873
77,1678563985.419066,246400,0.006379745900630951,1.108954668045044,-0.006928555201739073,1.2919315099716187,0.007372789550572634,1.2037353515625,-0.007494520395994186,1.174689769744873
78,1678563986.6643143,249600,0.006379745900630951,1.108954668045044,-0.006064885295927525,1.2534267902374268,0.007372789550572634,1.2037353515625,-0.007494520395994186,1.174689769744873
79,1678563987.619631,252800,0.006379745900630951,1.108954668045044,-0.006064885295927525,1.2534267902374268,0.005641287658363581,1.1191846132278442,-0.007494520395994186,1.174689769744873
80,1678563997.2809732,256000,0.006379745900630951,1.108954668045044,-0.006064885295927525,1.2534267902374268,0.005641287658363581,1.1191846132278442,-0.0056417519226670265,1.210430383682251
81,1678564001.3947713,259200,0.007318184711039066,1.136095404624939,-0.006064885295927525,1.2534267902374268,0.005641287658363581,1.1191846132278442,-0.0056417519226670265,1.210430383682251
82,1678564003.344463,262400,0.007318184711039066,1.136095404624939,-0.007415291853249073,1.1743178367614746,0.005641287658363581,1.1191846132278442,-0.0056417519226670265,1.210430383682251
83,1678564003.879509,265600,0.007318184711039066,1.136095404624939,-0.007415291853249073,1.1743178367614746,0.007090868894010782,1.1956727504730225,-0.0056417519226670265,1.210430383682251
84,1678564013.0870054,268800,0.007318184711039066,1.136095404624939,-0.007415291853249073,1.1743178367614746,0.007090868894010782,1.1956727504730225,-0.005305000115185976,1.2418084144592285
85,1678564017.5468073,272000,0.003520033322274685,1.2335923910140991,-0.007415291853249073,1.1743178367614746,0.007090868894010782,1.1956727504730225,-0.005305000115185976,1.2418084144592285
86,1678564019.1882544,275200,0.003520033322274685,1.2335923910140991,-0.0037753074429929256,1.1984033584594727,0.007090868894010782,1.1956727504730225,-0.005305000115185976,1.2418084144592285
87,1678564020.1275377,278400,0.003520033322274685,1.2335923910140991,-0.0037753074429929256,1.1984033584594727,0.002843292662873864,1.255027413368225,-0.005305000115185976,1.2418084144592285
88,1678564029.6118865,281600,0.003520033322274685,1.2335923910140991,-0.0037753074429929256,1.1984033584594727,0.002843292662873864,1.255027413368225,-0.0016175952041521668,1.1939702033996582
89,1678564033.5626419,284800,0.001411218661814928,1.3576116561889648,-0.0037753074429929256,1.1984033584594727,0.002843292662873864,1.255027413368225,-0.0016175952041521668,1.1939702033996582
90,1678564035.8112333,288000,0.001411218661814928,1.3576116561889648,-0.000926399021409452,1.1316279172897339,0.002843292662873864,1.255027413368225,-0.0016175952041521668,1.1939702033996582
91,1678564036.5955029,291200,0.001411218661814928,1.3576116561889648,-0.000926399021409452,1.1316279172897339,0.0006956834113225341,1.219101071357727,-0.0016175952041521668,1.1939702033996582
92,1678564044.9449346,294400,0.001411218661814928,1.3576116561889648,-0.000926399021409452,1.1316279172897339,0.0006956834113225341,1.219101071357727,0.0012467053020372987,1.1153564453125
93,1678564048.9034648,297600,-0.0034552745055407286,1.3704806566238403,-0.000926399021409452,1.1316279172897339,0.0006956834113225341,1.219101071357727,0.0012467053020372987,1.1153564453125
94,1678564050.537746,300800,-0.0034552745055407286,1.3704806566238403,0.0028933396097272635,1.1587833166122437,0.0006956834113225341,1.219101071357727,0.0012467053020372987,1.1153564453125
95,1678564052.3212004,304000,-0.0034552745055407286,1.3704806566238403,0.0028933396097272635,1.1587833166122437,-0.0030818611849099398,1.2489840984344482,0.0012467053020372987,1.1153564453125
96,1678564060.4353664,307200,-0.0034552745055407286,1.3704806566238403,0.0028933396097272635,1.1587833166122437,-0.0030818611849099398,1.2489840984344482,0.0032586930319666862,1.1907325983047485
97,1678564064.543419,310400,-0.002275396604090929,1.2213865518569946,0.0028933396097272635,1.1587833166122437,-0.0030818611849099398,1.2489840984344482,0.0032586930319666862,1.1907325983047485
98,1678564066.0841448,313600,-0.002275396604090929,1.2213865518569946,0.0027087589260190725,1.175939917564392,-0.0030818611849099398,1.2489840984344482,0.0032586930319666862,1.1907325983047485
99,1678564067.017421,316800,-0.002275396604090929,1.2213865518569946,0.0027087589260190725,1.175939917564392,-0.0032354032155126333,1.1926026344299316,0.0032586930319666862,1.1907325983047485
100,1678564075.1917725,320000,-0.002275396604090929,1.2213865518569946,0.0027087589260190725,1.175939917564392,-0.0032354032155126333,1.1926026344299316,0.0036629491951316595,1.164097785949707
101,1678564078.9962676,323200,-0.003868892788887024,1.1938080787658691,0.0027087589260190725,1.175939917564392,-0.0032354032155126333,1.1926026344299316,0.0036629491951316595,1.164097785949707
102,1678564080.7176278,326400,-0.003868892788887024,1.1938080787658691,0.0032642940059304237,1.187168002128601,-0.0032354032155126333,1.1926026344299316,0.0036629491951316595,1.164097785949707
103,1678564082.1335297,329600,-0.003868892788887024,1.1938080787658691,0.0032642940059304237,1.187168002128601,-0.0034419591538608074,1.1901369094848633,0.0036629491951316595,1.164097785949707
104,1678564089.591883,332800,-0.003868892788887024,1.1938080787658691,0.0032642940059304237,1.187168002128601,-0.0034419591538608074,1.1901369094848633,0.002176976064220071,1.1620427370071411
105,1678564093.4309971,336000,-0.003406315576285124,1.1816681623458862,0.0032642940059304237,1.187168002128601,-0.0034419591538608074,1.1901369094848633,0.002176976064220071,1.1620427370071411
106,1678564095.8453157,339200,-0.003406315576285124,1.1816681623458862,0.001682241796515882,1.1694519519805908,-0.0034419591538608074,1.1901369094848633,0.002176976064220071,1.1620427370071411
107,1678564097.1469617,342400,-0.003406315576285124,1.1816681623458862,0.001682241796515882,1.1694519519805908,-0.002298025181517005,1.146571397781372,0.002176976064220071,1.1620427370071411
108,1678564104.5758438,345600,-0.003406315576285124,1.1816681623458862,0.001682241796515882,1.1694519519805908,-0.002298025181517005,1.146571397781372,0.005283541977405548,1.162718415260315
109,1678564108.7579455,348800,-0.0039057794492691755,1.1909810304641724,0.001682241796515882,1.1694519519805908,-0.002298025181517005,1.146571397781372,0.005283541977405548,1.162718415260315
110,1678564110.9567652,352000,-0.0039057794492691755,1.1909810304641724,0.004269944969564676,1.2156442403793335,-0.002298025181517005,1.146571397781372,0.005283541977405548,1.162718415260315
111,1678564112.3699229,355200,-0.0039057794492691755,1.1909810304641724,0.004269944969564676,1.2156442403793335,-0.0043637193739414215,1.1726675033569336,0.005283541977405548,1.162718415260315
112,1678564119.8899932,358400,-0.0039057794492691755,1.1909810304641724,0.004269944969564676,1.2156442403793335,-0.0043637193739414215,1.1726675033569336,0.005463058594614267,1.1992636919021606
113,1678564124.2818136,361600,-0.004430767614394426,1.1967970132827759,0.004269944969564676,1.2156442403793335,-0.0043637193739414215,1.1726675033569336,0.005463058594614267,1.1992636919021606
114,1678564126.495633,364800,-0.004430767614394426,1.1967970132827759,0.003468722105026245,1.3111572265625,-0.0043637193739414215,1.1726675033569336,0.005463058594614267,1.1992636919021606
115,1678564127.5787358,368000,-0.004430767614394426,1.1967970132827759,0.003468722105026245,1.3111572265625,-0.0027995144482702017,1.2187952995300293,0.005463058594614267,1.1992636919021606
116,1678564135.6687222,371200,-0.004430767614394426,1.1967970132827759,0.003468722105026245,1.3111572265625,-0.0027995144482702017,1.2187952995300293,0.002854613121598959,1.1523884534835815
117,1678564140.2955496,374400,-0.0022646209690719843,1.1343765258789062,0.003468722105026245,1.3111572265625,-0.0027995144482702017,1.2187952995300293,0.002854613121598959,1.1523884534835815
118,1678564142.8184335,377600,-0.0022646209690719843,1.1343765258789062,0.0009599357726983726,1.2334538698196411,-0.0027995144482702017,1.2187952995300293,0.002854613121598959,1.1523884534835815
119,1678564143.501726,380800,-0.0022646209690719843,1.1343765258789062,0.0009599357726983726,1.2334538698196411,-0.0009307104046456516,1.1595520973205566,0.002854613121598959,1.1523884534835815
120,1678564151.4702458,384000,-0.0022646209690719843,1.1343765258789062,0.0009599357726983726,1.2334538698196411,-0.0009307104046456516,1.1595520973205566,0.0005145801114849746,1.1683701276779175
121,1678564155.4526248,387200,-0.00036564035690389574,1.1580135822296143,0.0009599357726983726,1.2334538698196411,-0.0009307104046456516,1.1595520973205566,0.0005145801114849746,1.1683701276779175
122,1678564158.7055306,390400,-0.00036564035690389574,1.1580135822296143,0.0009599357726983726,1.2334538698196411,-0.0003445136535447091,1.165786623954773,0.0005145801114849746,1.1683701276779175
123,1678564158.9314508,393600,-0.00036564035690389574,1.1580135822296143,0.0007061160285957158,1.1772552728652954,-0.0003445136535447091,1.165786623954773,0.0005145801114849746,1.1683701276779175
124,1678564167.7782924,396800,-0.00036564035690389574,1.1580135822296143,0.0007061160285957158,1.1772552728652954,-0.0003445136535447091,1.165786623954773,-0.0012703679967671633,1.1532773971557617
125,1678564171.649347,400000,0.0017398579511791468,1.1550922393798828,0.0007061160285957158,1.1772552728652954,-0.0003445136535447091,1.165786623954773,-0.0012703679967671633,1.1532773971557617
126,1678564174.2417665,403200,0.0017398579511791468,1.1550922393798828,-0.002343631349503994,1.148045539855957,-0.0003445136535447091,1.165786623954773,-0.0012703679967671633,1.1532773971557617
127,1678564174.3470502,406400,0.0017398579511791468,1.1550922393798828,-0.002343631349503994,1.148045539855957,0.0022569254506379366,1.1243338584899902,-0.0012703679967671633,1.1532773971557617
128,1678564183.3748956,409600,0.0017398579511791468,1.1550922393798828,-0.002343631349503994,1.148045539855957,0.0022569254506379366,1.1243338584899902,-0.000867402704898268,1.161583662033081
129,1678564187.3122096,412800,0.0022114089224487543,1.1858776807785034,-0.002343631349503994,1.148045539855957,0.0022569254506379366,1.1243338584899902,-0.000867402704898268,1.161583662033081
130,1678564190.6892598,416000,0.0022114089224487543,1.1858776807785034,-0.002343631349503994,1.148045539855957,0.0013611470349133015,1.1840301752090454,-0.000867402704898268,1.161583662033081
131,1678564190.7154217,419200,0.0022114089224487543,1.1858776807785034,-0.0015934064285829663,1.1926360130310059,0.0013611470349133015,1.1840301752090454,-0.000867402704898268,1.161583662033081
132,1678564199.5357225,422400,0.0022114089224487543,1.1858776807785034,-0.0015934064285829663,1.1926360130310059,0.0013611470349133015,1.1840301752090454,-0.00018379639368504286,1.1466217041015625
133,1678564204.2234404,425600,0.0005236493889242411,1.1228675842285156,-0.0015934064285829663,1.1926360130310059,0.0013611470349133015,1.1840301752090454,-0.00018379639368504286,1.1466217041015625
134,1678564206.5983734,428800,0.0005236493889242411,1.1228675842285156,-0.0015934064285829663,1.1926360130310059,0.00111615308560431,1.124861240386963,-0.00018379639368504286,1.1466217041015625
135,1678564206.9497745,432000,0.0005236493889242411,1.1228675842285156,-0.0004309229552745819,1.1138699054718018,0.00111615308560431,1.124861240386963,-0.00018379639368504286,1.1466217041015625
136,1678564215.6329582,435200,0.0005236493889242411,1.1228675842285156,-0.0004309229552745819,1.1138699054718018,0.00111615308560431,1.124861240386963,-0.00022763673041481525,1.1867958307266235
137,1678564220.1676657,438400,-0.00041927301208488643,1.1577328443527222,-0.0004309229552745819,1.1138699054718018,0.00111615308560431,1.124861240386963,-0.00022763673041481525,1.1867958307266235
138,1678564221.9388566,441600,-0.00041927301208488643,1.1577328443527222,-0.0005658862646669149,1.1787360906600952,0.00111615308560431,1.124861240386963,-0.00022763673041481525,1.1867958307266235
139,1678564222.2957659,444800,-0.00041927301208488643,1.1577328443527222,-0.0005658862646669149,1.1787360906600952,0.0007370412349700928,1.1889293193817139,-0.00022763673041481525,1.1867958307266235
140,1678564230.9145856,448000,-0.00041927301208488643,1.1577328443527222,-0.0005658862646669149,1.1787360906600952,0.0007370412349700928,1.1889293193817139,-0.0008482421981170774,1.1254322528839111
141,1678564235.0338027,451200,0.0006016006227582693,1.1335251331329346,-0.0005658862646669149,1.1787360906600952,0.0007370412349700928,1.1889293193817139,-0.0008482421981170774,1.1254322528839111
142,1678564237.7717044,454400,0.0006016006227582693,1.1335251331329346,-0.00045454688370227814,1.1152019500732422,0.0007370412349700928,1.1889293193817139,-0.0008482421981170774,1.1254322528839111
143,1678564238.222234,457600,0.0006016006227582693,1.1335251331329346,-0.00045454688370227814,1.1152019500732422,0.0005731367273256183,1.1356849670410156,-0.0008482421981170774,1.1254322528839111
144,1678564246.8605967,460800,0.0006016006227582693,1.1335251331329346,-0.00045454688370227814,1.1152019500732422,0.0005731367273256183,1.1356849670410156,0.0006581562920473516,1.1495182514190674
145,1678564251.337264,464000,-0.0006728136213496327,1.1684019565582275,-0.00045454688370227814,1.1152019500732422,0.0005731367273256183,1.1356849670410156,0.0006581562920473516,1.1495182514190674
146,1678564252.995409,467200,-0.0006728136213496327,1.1684019565582275,-0.0001607301674084738,1.1699062585830688,0.0005731367273256183,1.1356849670410156,0.0006581562920473516,1.1495182514190674
147,1678564254.1173327,470400,-0.0006728136213496327,1.1684019565582275,-0.0001607301674084738,1.1699062585830688,0.00022976221225690097,1.164472222328186,0.0006581562920473516,1.1495182514190674
148,1678564262.5483325,473600,-0.0006728136213496327,1.1684019565582275,-0.0001607301674084738,1.1699062585830688,0.00022976221225690097,1.164472222328186,-0.002278150524944067,1.1937943696975708
149,1678564266.3965218,476800,0.002334293443709612,1.1991018056869507,-0.0001607301674084738,1.1699062585830688,0.00022976221225690097,1.164472222328186,-0.002278150524944067,1.1937943696975708
150,1678564268.6545308,480000,0.002334293443709612,1.1991018056869507,-0.002606591209769249,1.119207739830017,0.00022976221225690097,1.164472222328186,-0.002278150524944067,1.1937943696975708
151,1678564269.001666,483200,0.002334293443709612,1.1991018056869507,-0.002606591209769249,1.119207739830017,0.002768939360976219,1.141982078552246,-0.002278150524944067,1.1937943696975708
152,1678564278.4886155,486400,0.002334293443709612,1.1991018056869507,-0.002606591209769249,1.119207739830017,0.002768939360976219,1.141982078552246,-0.002353283343836665,1.1735774278640747
153,1678564282.7224846,489600,0.002715006936341524,1.1866317987442017,-0.002606591209769249,1.119207739830017,0.002768939360976219,1.141982078552246,-0.002353283343836665,1.1735774278640747
154,1678564284.6472447,492800,0.002715006936341524,1.1866317987442017,-0.003073017578572035,1.16152024269104,0.002768939360976219,1.141982078552246,-0.002353283343836665,1.1735774278640747
155,1678564285.0487695,496000,0.002715006936341524,1.1866317987442017,-0.003073017578572035,1.16152024269104,0.0027421494014561176,1.1722097396850586,-0.002353283343836665,1.1735774278640747
156,1678564293.7224092,499200,0.002715006936341524,1.1866317987442017,-0.003073017578572035,1.16152024269104,0.0027421494014561176,1.1722097396850586,-0.0050435918383300304,1.2366888523101807
157,1678564298.7803636,502400,0.004951478913426399,1.1713497638702393,-0.003073017578572035,1.16152024269104,0.0027421494014561176,1.1722097396850586,-0.0050435918383300304,1.2366888523101807
